Sample_Id	Participant_Id	Host body habitat [UBERON_0000466]	Host body product [UBERON_0000463]	Host body site [UBERON_0000061]	Region of 16S rRNA sequenced [SO_0001000]	Sample type [OBI_0100051]	Sequencing center [OBI_0001891]
1927.SRS063462.SRX020670.SRR047677	700114027 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS063480.SRX022232.SRR058094	700111851 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	JCVI
1927.SRS063481.SRX022224.SRR058087	700110632 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS063494.SRX022232.SRR058094	700111469 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	JCVI
1927.SRS063499.SRX020532.SRR046996	700114254 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS063501.SRX020532.SRR046994	700114195 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	WUGSC
1927.SRS063513.SRX020569.SRR046701	700113636 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS063514.SRX020532.SRR049541	700114357 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	WUGSC
1927.SRS063515.SRX020532.SRR046910	700113045 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS063516.SRX020532.SRR047046	700114840 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	WUGSC
1927.SRS063522.SRX020532.SRR046922	700114230 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	WUGSC
1927.SRS063535.SRX022232.SRR058094	700111875 (Source)	Vagina	Mucus	Posterior fornix of vagina	V1-V3	Vaginal swab	JCVI
1927.SRS063551.SRX020532.SRR046913	700114745 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS063554.SRX020569.SRR049421	700113596 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS063560.SRX020548.SRR047335	700114244 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS063594.SRX020542.SRR046375	700114076 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS063603.SRX020569.SRR046607	700114633 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS063608.SRX022156.SRR058115	700110606 (Source)	Colon	Feces	Colon	V1-V3	Stool	JCVI
1927.SRS063611.SRX022225.SRR058088	700110634 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	JCVI
1927.SRS063612.SRX020532.SRR047031	700114205 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS063624.SRX022228.SRR058091	700111081 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	JCVI
1927.SRS063628.SRX022232.SRR058094	700111487 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS063636.SRX020532.SRR047001	700113083 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS063651.SRX020532.SRR047054	700113041 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	WUGSC
1927.SRS063665.SRX022232.SRR058094	700111614 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	JCVI
1927.SRS063673.SRX020548.SRR050034	700114844 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS063675.SRX020512.SRR049552	700113642 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS063679.SRX020512.SRR046966	700114637 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS063680.SRX022232.SRR058094	700111542 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	JCVI
1927.SRS063697.SRX020548.SRR050136	700113505 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	WUGSC
1927.SRS063715.SRX022228.SRR058091	700111630 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	JCVI
1927.SRS063720.SRX020519.SRR046502	700114503 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	WUGSC
1927.SRS063728.SRX020569.SRR049439	700114468 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS063753.SRX022228.SRR058091	700110870 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	JCVI
1927.SRS063755.SRX020569.SRR046658	700113576 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	WUGSC
1927.SRS063756.SRX020569.SRR049423	700114472 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS063766.SRX020532.SRR046967	700114739 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS063768.SRX020512.SRR047075	700114987 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS063770.SRX020512.SRR046954	700114513 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS063776.SRX020532.SRR046905	700114733 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	WUGSC
1927.SRS063780.SRX020569.SRR046604	700113592 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS063781.SRX022228.SRR058091	700111865 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	JCVI
1927.SRS063782.SRX022228.SRR058091	700111554 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	JCVI
1927.SRS063783.SRX022224.SRR058087	700110671 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	JCVI
1927.SRS063784.SRX020532.SRR049569	700114359 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS063791.SRX022228.SRR058091	700111493 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	JCVI
1927.SRS063793.SRX020519.SRR047006	700114937 (Source)	Vagina	Mucus	Posterior fornix of vagina	V1-V3	Vaginal swab	WUGSC
1927.SRS063807.SRX022232.SRR058094	700110375 (Source)	Colon	Feces	Colon	V1-V3	Stool	JCVI
1927.SRS063808.SRX020670.SRR047657	700114139 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS063815.SRX022225.SRR058088	700110756 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	JCVI
1927.SRS063816.SRX020569.SRR049418	700114299 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	WUGSC
1927.SRS063820.SRX020532.SRR047038	700114741 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS063827.SRX020532.SRR046984	700113093 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS063829.SRX020532.SRR046980	700114407 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS063831.SRX020569.SRR046535	700113632 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS063850.SRX020532.SRR046974	700113077 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	WUGSC
1927.SRS063859.SRX020532.SRR046926	700113053 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS063861.SRX020512.SRR047064	700114639 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS063861.SRX020517.SRR046747	700114639 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS063872.SRX020569.SRR049443	700113517 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS063873.SRX022232.SRR058094	700111065 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	JCVI
1927.SRS063885.SRX022232.SRR058094	700110846 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	JCVI
1927.SRS063888.SRX022232.SRR058094	700111847 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	JCVI
1927.SRS063898.SRX020569.SRR046660	700114287 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS063908.SRX020512.SRR046957	700114880 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS063918.SRX022232.SRR058094	700111524 (Source)	Colon	Feces	Colon	V1-V3	Stool	JCVI
1927.SRS063921.SRX020569.SRR046605	700113541 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS063926.SRX020549.SRR049396	700114041 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS063931.SRX022228.SRR058091	700110866 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	JCVI
1927.SRS063933.SRX020549.SRR046470	700114045 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS063935.SRX020532.SRR047052	700114258 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS063942.SRX020512.SRR046958	700113101 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS063956.SRX022228.SRR058091	700111075 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	JCVI
1927.SRS063960.SRX022232.SRR058094	700111618 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	JCVI
1927.SRS063961.SRX020532.SRR046907	700114749 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS063963.SRX020670.SRR046360	700114135 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS063964.SRX020512.SRR049578	700114240 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS063965.SRX020548.SRR050112	700113037 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	WUGSC
1927.SRS063968.SRX022156.SRR058115	700110720 (Source)	Colon	Feces	Colon	V1-V3	Stool	JCVI
1927.SRS063984.SRX022224.SRR058087	700110675 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	JCVI
1927.SRS063985.SRX020569.SRR046659	700114653 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS063986.SRX022224.SRR058087	700110681 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	JCVI
1927.SRS063990.SRX020532.SRR047043	700114727 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS063992.SRX020532.SRR049539	700114834 (Source)	Vagina	Mucus	Posterior fornix of vagina	V1-V3	Vaginal swab	WUGSC
1927.SRS063998.SRX020549.SRR049390	700114149 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS064006.SRX022232.SRR058094	700111501 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	JCVI
1927.SRS064008.SRX022232.SRR058094	700111833 (Source)	Colon	Feces	Colon	V1-V3	Stool	JCVI
1927.SRS064015.SRX020569.SRR046657	700114454 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	WUGSC
1927.SRS064024.SRX022232.SRR058094	700111538 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	JCVI
1927.SRS064025.SRX020532.SRR046927	700114852 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS064033.SRX020569.SRR049475	700114647 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	WUGSC
1927.SRS064034.SRX020569.SRR046664	700114649 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	WUGSC
1927.SRS064035.SRX022225.SRR058088	700110697 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	JCVI
1927.SRS064038.SRX020532.SRR046904	700114248 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	WUGSC
1927.SRS064048.SRX022224.SRR058087	700110685 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	JCVI
1927.SRS064076.SRX022232.SRR058094	700111857 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS064078.SRX022232.SRR058094	700111057 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	JCVI
1927.SRS064079.SRX020569.SRR049441	700113138 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS064082.SRX020532.SRR046920	700114363 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS064085.SRX020532.SRR046916	700114262 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS064119.SRX022232.SRR058094	700111845 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	JCVI
1927.SRS064128.SRX020532.SRR046925	700113051 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS064168.SRX022228.SRR058091	700111628 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	JCVI
1927.SRS064171.SRX020512.SRR046887	700114295 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS064183.SRX022232.SRR058094	700111536 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	JCVI
1927.SRS064192.SRX020532.SRR046999	700114403 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS064226.SRX020532.SRR047040	700114201 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS064233.SRX020569.SRR046702	700113562 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS064240.SRX020578.SRR047327	700114074 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS064244.SRX022232.SRR058094	700111053 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	JCVI
1927.SRS064252.SRX020532.SRR046919	700114848 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS064261.SRX020532.SRR046923	700114393 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	WUGSC
1927.SRS064276.SRX020670.SRR046347	700114125 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS064281.SRX020670.SRR046255	700114145 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS064291.SRX020569.SRR046704	700114323 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS064296.SRX020569.SRR046539	700113132 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS064299.SRX020512.SRR046965	700113644 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS064321.SRX020519.SRR046501	700114767 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS064327.SRX020569.SRR049419	700114466 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS064328.SRX020532.SRR046973	700114735 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS064351.SRX022225.SRR058088	700110693 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	JCVI
1927.SRS064373.SRX020519.SRR047005	700114501 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	WUGSC
1927.SRS064375.SRX020532.SRR046924	700114349 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS064383.SRX022232.SRR058094	700111481 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	JCVI
1927.SRS064396.SRX022232.SRR058094	700110852 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	JCVI
1927.SRS064399.SRX022225.SRR058088	700110748 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	JCVI
1927.SRS064411.SRX020512.SRR047077	700114983 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS064413.SRX020532.SRR046901	700114743 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS064413.SRX020579.SRR046976	700114743 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS064439.SRX020569.SRR049474	700114458 (Source)	Vagina	Mucus	Posterior fornix of vagina	V1-V3	Vaginal swab	WUGSC
1927.SRS064462.SRX022156.SRR058115	700110742 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	JCVI
1927.SRS064467.SRX020532.SRR046903	700113103 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS064479.SRX022156.SRR058115	700110734 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	JCVI
1927.SRS064483.SRX020569.SRR046609	700113624 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS064493.SRX020569.SRR046544	700113634 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS064520.SRX020542.SRR046377	700114102 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	WUGSC
1927.SRS064557.SRX020569.SRR046542	700114480 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS064558.SRX020532.SRR046906	700114252 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	WUGSC
1927.SRS064564.SRX020532.SRR046896	700114397 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS064586.SRX022228.SRR058091	700111624 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	JCVI
1927.SRS064595.SRX022232.SRR058094	700111071 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS064596.SRX022156.SRR058115	700110728 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	JCVI
1927.SRS064603.SRX020542.SRR047680	700114078 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS064616.SRX020670.SRR046234	700114047 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS064620.SRX022228.SRR058091	700111489 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	JCVI
1927.SRS064626.SRX020569.SRR049420	700113594 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS064628.SRX020532.SRR049557	700114367 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS064629.SRX020512.SRR046960	700113570 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS064637.SRX022232.SRR058094	700110854 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	JCVI
1927.SRS064647.SRX022232.SRR058094	700111045 (Source)	Colon	Feces	Colon	V1-V3	Stool	JCVI
1927.SRS064648.SRX020532.SRR049576	700114830 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	WUGSC
1927.SRS064652.SRX022224.SRR058087	700110679 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	JCVI
1927.SRS064663.SRX020670.SRR046261	700114025 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS064672.SRX022156.SRR058115	700110746 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS064708.SRX020569.SRR046549	700113588 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS064711.SRX020548.SRR047339	700114319 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS064713.SRX020569.SRR046541	700113598 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS064715.SRX020532.SRR047049	700114199 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS064735.SRX022228.SRR058091	700110864 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	JCVI
1927.SRS064754.SRX020512.SRR047063	700114347 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS064781.SRX020512.SRR047061	700113640 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS064782.SRX022228.SRR058091	700111558 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	JCVI
1927.SRS064784.SRX022232.SRR058094	700111871 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	JCVI
1927.SRS064792.SRX020532.SRR046826	700114371 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS064809.SRX020569.SRR046612	700114625 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS064811.SRX020532.SRR046991	700113049 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS064820.SRX020512.SRR049579	700114181 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS064850.SRX022224.SRR058087	700110626 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	JCVI
1927.SRS064859.SRX020670.SRR046230	700114033 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS064876.SRX020569.SRR046603	700113511 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS064882.SRX020670.SRR046260	700114157 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	WUGSC
1927.SRS064884.SRX022224.SRR058087	700110620 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	JCVI
1927.SRS064897.SRX022228.SRR058091	700111077 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	JCVI
1927.SRS064905.SRX020512.SRR047068	700113568 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS064910.SRX020532.SRR047047	700114747 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS064913.SRX022156.SRR058115	700110738 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	JCVI
1927.SRS064920.SRX020569.SRR046663	700113630 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS064922.SRX020512.SRR049553	700114584 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS064922.SRX020517.SRR049427	700114584 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS064934.SRX022224.SRR058087	700110630 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS064960.SRX020549.SRR046482	700114043 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS064961.SRX020512.SRR046962	700114876 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS064970.SRX020532.SRR049560	700114737 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS064975.SRX020532.SRR046909	700114232 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	WUGSC
1927.SRS064983.SRX020532.SRR049574	700114256 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS064987.SRX022232.SRR058094	700111873 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	JCVI
1927.SRS064994.SRX022232.SRR058094	700111485 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS065010.SRX020532.SRR047033	700114207 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS065017.SRX022224.SRR058087	700110618 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	JCVI
1927.SRS065022.SRX020512.SRR046884	700113148 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS065037.SRX020569.SRR046654	700114635 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS065051.SRX022156.SRR058115	700110622 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	JCVI
1927.SRS065054.SRX020578.SRR049620	700114086 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS065069.SRX020532.SRR046969	700114399 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS065071.SRX022232.SRR058094	700110858 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS065076.SRX022225.SRR058088	700110699 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	JCVI
1927.SRS065078.SRX020548.SRR049891	700114645 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS065086.SRX020532.SRR046908	700113081 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS065101.SRX020569.SRR046552	700114474 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS065120.SRX020519.SRR049529	700114515 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS065123.SRX020512.SRR046953	700114641 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS065125.SRX020670.SRR047678	700114143 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS065127.SRX022232.SRR058094	700111544 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	JCVI
1927.SRS065132.SRX020519.SRR047004	700114777 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS065151.SRX020670.SRR046354	700114037 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS065156.SRX020670.SRR046265	700114019 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	WUGSC
1927.SRS065164.SRX020569.SRR046611	700113584 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	WUGSC
1927.SRS065165.SRX020569.SRR046534	700113535 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	WUGSC
1927.SRS065167.SRX020512.SRR046955	700113031 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS065172.SRX022232.SRR058094	700110860 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS065179.SRX020569.SRR046661	700114452 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS065181.SRX020512.SRR047066	700113025 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
