Sample_Id	Participant_Id	Host body habitat [UBERON_0000466]	Host body product [UBERON_0000463]	Host body site [UBERON_0000061]	Region of 16S rRNA sequenced [SO_0001000]	Sample type [OBI_0100051]	Sequencing center [OBI_0001891]
1928.SRS052681.SRX022242.SRR058098	700102567 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V5-V3	Oral swab	JCVI
1928.SRS052682.SRX020518.SRR047199	700103605 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V3-V5	Oral swab	WUGSC
1928.SRS052691.SRX019691.SRR041598	700102389 (Source)	Oral cavity	Saliva	Palate	V5-V3	Oral swab	BI
1928.SRS052697.SRX020514.SRR049639	700106170 (Source)	Colon	Feces	Colon	V3-V5	Stool	WUGSC
1928.SRS052737.SRX022238.SRR058108	700109161 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	JCVI
1928.SRS052762.SRX019685.SRR041112	700101325 (Source)	Oral cavity	Saliva	Buccal mucosa	V5-V3	Oral swab	BI
1928.SRS052762.SRX019697.SRR041943	700101325 (Source)	Oral cavity	Saliva	Buccal mucosa	V5-V3	Oral swab	BI
1928.SRS052787.SRX020558.SRR047407	700038552 (Source)	Oral cavity	Saliva	Tongue	V3-V5	Oral swab	WUGSC
1928.SRS052830.SRX020685.SRR048528	700107971 (Source)	Oral cavity	Saliva	Throat	V3-V5	Oral swab	BCM
1928.SRS052843.SRX022242.SRR058098	700102583 (Source)	Vagina	Mucus	Posterior fornix of vagina	V5-V3	Mucus	JCVI
1928.SRS052844.SRX020542.SRR046385	700103674 (Source)	Oral cavity	Saliva	Oral cavity	V3-V5	Oral swab	WUGSC
1928.SRS052849.SRX022222.SRR058085	700110195 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	JCVI
1928.SRS052851.SRX019688.SRR041463	700107071 (Source)	Oral cavity	Saliva	Tongue	V5-V3	Oral swab	BI
1928.SRS052897.SRX022222.SRR058085	700109358 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	JCVI
1928.SRS052906.SRX020688.SRR048732	700109614 (Source)	Skin	Sebum	Skin of elbos	V3-V5	Sebum	BCM
1928.SRS052906.SRX020690.SRR048895	700109614 (Source)	Skin	Sebum	Skin of elbos	V3-V5	Sebum	BCM
1928.SRS052921.SRX020514.SRR046835	700105134 (Source)	Oral cavity	Saliva	Buccal mucosa	V3-V5	Oral swab	WUGSC
1928.SRS052931.SRX022227.SRR058090	700109429 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V5-V3	Oral swab	JCVI
1928.SRS052937.SRX020558.SRR043743	700038530 (Source)	Skin	Sebum	Skin of nose	V3-V5	Sebum	WUGSC
1928.SRS052946.SRX020684.SRR048447	700109981 (Source)	Vagina	Mucus	Vaginal introitus	V3-V5	Mucus	BCM
1928.SRS052973.SRX020514.SRR046685	700105506 (Source)	Oral cavity	Saliva	Palatine tonsil	V3-V5	Oral swab	WUGSC
1928.SRS052982.SRX020686.SRR048604	700108188 (Source)	Oral cavity	Saliva	Oral cavity	V3-V5	Oral swab	BCM
1928.SRS053001.SRX020558.SRR043751	700038560 (Source)	Oral cavity	Saliva	Palatine tonsil	V3-V5	Oral swab	WUGSC
1928.SRS053026.SRX020686.SRR048603	700108200 (Source)	Oral cavity	Saliva	Palatine tonsil	V3-V5	Oral swab	BCM
1928.SRS053052.SRX020563.SRR046398	700103595 (Source)	Oral cavity	Saliva	Buccal mucosa	V3-V5	Oral swab	WUGSC
1928.SRS053059.SRX020686.SRR048595	700107804 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V3-V5	Oral swab	BCM
1928.SRS053061.SRX020533.SRR046765	700106954 (Source)	Oral cavity	Saliva	Palate	V3-V5	Oral swab	WUGSC
1928.SRS053074.SRX020687.SRR048701	700109214 (Source)	Oral cavity	Saliva	Throat	V3-V5	Oral swab	BCM
1928.SRS053092.SRX020580.SRR049594	700105872 (Source)	Oral cavity	Saliva	Throat	V3-V5	Oral swab	WUGSC
1928.SRS053094.SRX022242.SRR058098	700102569 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	JCVI
1928.SRS053096.SRX019685.SRR041192	700101327 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	BI
1928.SRS053096.SRX019697.SRR041949	700101327 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	BI
1928.SRS053113.SRX020688.SRR048736	700109677 (Source)	Skin	Sebum	Skin of elbos	V3-V5	Sebum	BCM
1928.SRS053113.SRX020690.SRR048899	700109677 (Source)	Skin	Sebum	Skin of elbos	V3-V5	Sebum	BCM
1928.SRS053114.SRX020686.SRR048585	700107914 (Source)	Oral cavity	Saliva	Throat	V3-V5	Oral swab	BCM
1928.SRS053128.SRX020533.SRR046634	700105922 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V3-V5	Oral swab	WUGSC
1928.SRS053138.SRX020686.SRR048656	700108888 (Source)	Skin	Sebum	External ear	V3-V5	Sebum	BCM
1928.SRS053142.SRX020533.SRR046581	700106532 (Source)	Oral cavity	Saliva	Gingiva	V3-V5	Oral swab	WUGSC
1928.SRS053146.SRX022227.SRR058090	700109427 (Source)	Oral cavity	Saliva	Throat	V5-V3	Oral swab	JCVI
1928.SRS053208.SRX022036.SRR057609	700108078 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	JCVI
1928.SRS053216.SRX020531.SRR046049	700038998 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V3-V5	Oral swab	WUGSC
1928.SRS053216.SRX020544.SRR045920	700038998 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V3-V5	Oral swab	WUGSC
1928.SRS053222.SRX020542.SRR046367	700105753 (Source)	Oral cavity	Saliva	Palatine tonsil	V3-V5	Oral swab	WUGSC
1928.SRS053253.SRX020533.SRR046734	700103303 (Source)	Vagina	Mucus	Central vagina	V3-V5	Mucus	WUGSC
1928.SRS053264.SRX020580.SRR047186	700103243 (Source)	Oral cavity	Saliva	Oral cavity	V3-V5	Oral swab	WUGSC
1928.SRS053266.SRX020688.SRR048754	700110125 (Source)	Oral cavity	Saliva	Palate	V3-V5	Oral swab	BCM
1928.SRS053271.SRX020533.SRR049509	700105818 (Source)	Oral cavity	Saliva	Gingiva	V3-V5	Oral swab	WUGSC
1928.SRS053278.SRX020533.SRR046629	700105199 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V3-V5	Oral swab	WUGSC
1928.SRS053285.SRX020665.SRR046328	700105234 (Source)	Vagina	Mucus	Central vagina	V3-V5	Mucus	WUGSC
1928.SRS053288.SRX022221.SRR058084	700110401 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V5-V3	Oral swab	JCVI
1928.SRS053288.SRX022227.SRR058090	700110401 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V5-V3	Oral swab	JCVI
1928.SRS053293.SRX020685.SRR048506	700108658 (Source)	Vagina	Mucus	Central vagina	V3-V5	Mucus	BCM
1928.SRS053301.SRX020687.SRR048681	700109525 (Source)	Colon	Feces	Colon	V3-V5	Stool	BCM
1928.SRS053304.SRX020688.SRR048765	700108272 (Source)	Skin	Sebum	Skin of elbos	V3-V5	Sebum	BCM
1928.SRS053304.SRX020690.SRR048915	700108272 (Source)	Skin	Sebum	Skin of elbos	V3-V5	Sebum	BCM
1928.SRS053335.SRX020531.SRR046056	700038761 (Source)	Colon	Feces	Colon	V3-V5	Stool	WUGSC
1928.SRS053335.SRX020544.SRR049343	700038761 (Source)	Colon	Feces	Colon	V3-V5	Stool	WUGSC
1928.SRS053348.SRX020686.SRR048621	700108153 (Source)	Skin	Sebum	Skin of nose	V3-V5	Sebum	BCM
1928.SRS053355.SRX020681.SRR048278	700102615 (Source)	Oral cavity	Saliva	Oral cavity	V3-V5	Oral swab	BCM
1928.SRS053366.SRX019682.SRR040852	700102452 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	BI
1928.SRS053393.SRX020527.SRR047175	700103579 (Source)	Skin	Sebum	External ear	V3-V5	Sebum	WUGSC
1928.SRS053403.SRX022238.SRR058108	700110279 (Source)	Skin	Sebum	Skin of nose	V5-V3	Sebum	JCVI
1928.SRS053409.SRX020535.SRR044092	700106036 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V3-V5	Oral swab	WUGSC
1928.SRS053420.SRX020514.SRR046799	700105494 (Source)	Vagina	Mucus	Posterior fornix of vagina	V3-V5	Mucus	WUGSC
1928.SRS053434.SRX020684.SRR048476	700107538 (Source)	Skin	Sebum	External ear	V3-V5	Sebum	BCM
1928.SRS053439.SRX020687.SRR048702	700109204 (Source)	Oral cavity	Saliva	Tongue	V3-V5	Oral swab	BCM
1928.SRS053440.SRX020687.SRR048667	700110141 (Source)	Skin	Sebum	External ear	V3-V5	Sebum	BCM
1928.SRS053457.SRX020685.SRR048544	700109612 (Source)	Skin	Sebum	External ear	V3-V5	Sebum	BCM
1928.SRS053469.SRX021470.SRR052699	700102173 (Source)	Vagina	Mucus	Vaginal introitus	V5-V3	Mucus	JCVI
1928.SRS053477.SRX020514.SRR049638	700105073 (Source)	Oral cavity	Saliva	Palate	V3-V5	Oral swab	WUGSC
1928.SRS053478.SRX020551.SRR045502	700038738 (Source)	Vagina	Mucus	Posterior fornix of vagina	V3-V5	Mucus	WUGSC
1928.SRS053478.SRX020560.SRR043636	700038738 (Source)	Vagina	Mucus	Posterior fornix of vagina	V3-V5	Mucus	WUGSC
1928.SRS053487.SRX020558.SRR043769	700038508 (Source)	Oral cavity	Saliva	Buccal mucosa	V3-V5	Oral swab	WUGSC
1928.SRS053492.SRX020527.SRR047162	700103507 (Source)	Skin	Sebum	Skin of elbos	V3-V5	Sebum	WUGSC
1928.SRS053513.SRX022227.SRR058090	700109276 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V5-V3	Oral swab	JCVI
1928.SRS053513.SRX022240.SRR058096	700109276 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V5-V3	Oral swab	JCVI
1928.SRS053518.SRX020531.SRR046040	700038793 (Source)	Vagina	Mucus	Vaginal introitus	V3-V5	Mucus	WUGSC
1928.SRS053518.SRX020544.SRR045871	700038793 (Source)	Vagina	Mucus	Vaginal introitus	V3-V5	Mucus	WUGSC
1928.SRS053525.SRX022036.SRR057609	700109884 (Source)	Colon	Feces	Colon	V5-V3	Stool	JCVI
1928.SRS053525.SRX022240.SRR058096	700109884 (Source)	Colon	Feces	Colon	V5-V3	Stool	JCVI
1928.SRS053553.SRX020549.SRR046490	700105394 (Source)	Skin	Sebum	External ear	V3-V5	Sebum	WUGSC
1928.SRS053562.SRX022234.SRR058112	700109916 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	JCVI
1928.SRS053562.SRX022236.SRR058113	700109916 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	JCVI
1928.SRS053564.SRX022036.SRR057609	700109849 (Source)	Oral cavity	Saliva	Throat	V5-V3	Oral swab	JCVI
1928.SRS053569.SRX020684.SRR048454	700102893 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V3-V5	Oral swab	BCM
1928.SRS053570.SRX020514.SRR046790	700105508 (Source)	Oral cavity	Saliva	Throat	V3-V5	Oral swab	WUGSC
1928.SRS053593.SRX022234.SRR058112	700107870 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	JCVI
1928.SRS053598.SRX020665.SRR046325	700105236 (Source)	Vagina	Mucus	Posterior fornix of vagina	V3-V5	Mucus	WUGSC
1928.SRS053602.SRX022222.SRR058085	700110217 (Source)	Vagina	Mucus	Central vagina	V5-V3	Mucus	JCVI
1928.SRS053617.SRX019685.SRR042855	700101323 (Source)	Oral cavity	Saliva	Palate	V5-V3	Oral swab	BI
1928.SRS053617.SRX019697.SRR042872	700101323 (Source)	Oral cavity	Saliva	Palate	V5-V3	Oral swab	BI
1928.SRS053617.SRX020197.SRR042796	700101323 (Source)	Oral cavity	Saliva	Palate	V5-V3	Oral swab	BI
1928.SRS053617.SRX020203.SRR042817	700101323 (Source)	Oral cavity	Saliva	Palate	V5-V3	Oral swab	BI
1928.SRS053635.SRX020533.SRR046667	700105906 (Source)	Oral cavity	Saliva	Oral cavity	V3-V5	Oral swab	WUGSC
1928.SRS053637.SRX020527.SRR047158	700105634 (Source)	Skin	Sebum	External ear	V3-V5	Sebum	WUGSC
1928.SRS053664.SRX020684.SRR048457	700102879 (Source)	Oral cavity	Saliva	Tongue	V3-V5	Oral swab	BCM
1928.SRS053700.SRX020688.SRR048757	700110143 (Source)	Skin	Sebum	Skin of elbos	V3-V5	Sebum	BCM
1928.SRS053700.SRX020690.SRR048913	700110143 (Source)	Skin	Sebum	Skin of elbos	V3-V5	Sebum	BCM
1928.SRS053706.SRX021470.SRR052699	700101823 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	JCVI
1928.SRS053713.SRX022238.SRR058108	700110277 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	JCVI
1928.SRS053714.SRX020518.SRR047215	700106908 (Source)	Vagina	Mucus	Vaginal introitus	V3-V5	Mucus	WUGSC
1928.SRS053731.SRX020685.SRR048560	700109657 (Source)	Oral cavity	Saliva	Palate	V3-V5	Oral swab	BCM
1928.SRS053756.SRX020533.SRR046846	700106591 (Source)	Oral cavity	Saliva	Gingiva	V3-V5	Oral swab	WUGSC
1928.SRS053764.SRX020524.SRR046461	700106451 (Source)	Skin	Sebum	External ear	V3-V5	Sebum	WUGSC
1928.SRS053765.SRX020542.SRR047689	700105751 (Source)	Oral cavity	Saliva	Gingiva	V3-V5	Oral swab	WUGSC
1928.SRS053775.SRX020533.SRR046793	700106952 (Source)	Oral cavity	Saliva	Tongue	V3-V5	Oral swab	WUGSC
1928.SRS053783.SRX020688.SRR048762	700108254 (Source)	Oral cavity	Saliva	Palate	V3-V5	Oral swab	BCM
1928.SRS053814.SRX020533.SRR046843	700106918 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V3-V5	Oral swab	WUGSC
1928.SRS053828.SRX022227.SRR058090	700109149 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	JCVI
1928.SRS053832.SRX020681.SRR048274	700102623 (Source)	Oral cavity	Saliva	Buccal mucosa	V3-V5	Oral swab	BCM
1928.SRS053877.SRX020687.SRR048680	700108278 (Source)	Vagina	Mucus	Vaginal introitus	V3-V5	Mucus	BCM
1928.SRS053893.SRX020563.SRR046404	700105654 (Source)	Oral cavity	Saliva	Palate	V3-V5	Oral swab	WUGSC
1928.SRS053901.SRX020518.SRR047196	700103633 (Source)	Oral cavity	Saliva	Gingiva	V3-V5	Oral swab	WUGSC
1928.SRS053911.SRX022238.SRR058108	700109502 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	JCVI
1928.SRS053920.SRX020684.SRR048467	700107526 (Source)	Oral cavity	Saliva	Gingiva	V3-V5	Oral swab	BCM
1928.SRS053925.SRX020531.SRR047613	700038986 (Source)	Oral cavity	Saliva	Palate	V3-V5	Oral swab	WUGSC
1928.SRS053925.SRX020544.SRR045863	700038986 (Source)	Oral cavity	Saliva	Palate	V3-V5	Oral swab	WUGSC
1928.SRS053956.SRX019688.SRR041450	700101309 (Source)	Colon	Feces	Colon	V5-V3	Stool	BI
1928.SRS054007.SRX020688.SRR048770	700109224 (Source)	Skin	Sebum	Skin of elbos	V3-V5	Sebum	BCM
1928.SRS054039.SRX020514.SRR049471	700105138 (Source)	Oral cavity	Saliva	Palatine tonsil	V3-V5	Oral swab	WUGSC
1928.SRS054043.SRX021470.SRR052699	700102336 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	JCVI
1928.SRS054065.SRX020533.SRR046807	700106585 (Source)	Oral cavity	Saliva	Tongue	V3-V5	Oral swab	WUGSC
1928.SRS054072.SRX020684.SRR048496	700108638 (Source)	Oral cavity	Saliva	Palatine tonsil	V3-V5	Oral swab	BCM
1928.SRS054094.SRX020524.SRR046463	700106788 (Source)	Skin	Sebum	External ear	V3-V5	Sebum	WUGSC
1928.SRS054108.SRX020682.SRR048317	700102275 (Source)	Oral cavity	Saliva	Palate	V3-V5	Oral swab	BCM
1928.SRS054112.SRX020685.SRR048547	700108929 (Source)	Oral cavity	Saliva	Palate	V3-V5	Oral swab	BCM
1928.SRS054121.SRX020686.SRR048647	700108872 (Source)	Oral cavity	Saliva	Palate	V3-V5	Oral swab	BCM
1928.SRS054126.SRX022234.SRR058112	700109007 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	JCVI
1928.SRS054219.SRX022036.SRR057609	700109786 (Source)	Oral cavity	Saliva	Buccal mucosa	V5-V3	Oral swab	JCVI
1928.SRS054232.SRX022234.SRR058112	700108832 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	JCVI
1928.SRS054236.SRX022234.SRR058112	700107866 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	JCVI
1928.SRS054246.SRX022036.SRR057609	700108080 (Source)	Oral cavity	Saliva	Throat	V5-V3	Oral swab	JCVI
1928.SRS054258.SRX020686.SRR048616	700108125 (Source)	Oral cavity	Saliva	Oral cavity	V3-V5	Oral swab	BCM
1928.SRS054275.SRX020524.SRR046469	700105482 (Source)	Skin	Sebum	External ear	V3-V5	Sebum	WUGSC
1928.SRS054288.SRX020549.SRR049392	700103468 (Source)	Skin	Sebum	External ear	V3-V5	Sebum	WUGSC
1928.SRS054341.SRX022227.SRR058090	700110417 (Source)	Vagina	Mucus	Posterior fornix of vagina	V5-V3	Mucus	JCVI
1928.SRS054358.SRX020549.SRR046476	700103470 (Source)	Skin	Sebum	External ear	V3-V5	Sebum	WUGSC
1928.SRS054361.SRX022036.SRR057609	700108995 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	JCVI
1928.SRS054371.SRX022036.SRR057609	700108989 (Source)	Oral cavity	Saliva	Tongue	V5-V3	Oral swab	JCVI
1928.SRS054372.SRX022222.SRR058085	700110349 (Source)	Vagina	Mucus	Central vagina	V5-V3	Mucus	JCVI
1928.SRS054376.SRX020514.SRR046696	700105023 (Source)	Oral cavity	Saliva	Gingiva	V3-V5	Oral swab	WUGSC
1928.SRS054390.SRX020518.SRR047208	700106101 (Source)	Oral cavity	Saliva	Palate	V3-V5	Oral swab	WUGSC
1928.SRS054401.SRX022227.SRR058090	700109484 (Source)	Oral cavity	Saliva	Buccal mucosa	V5-V3	Oral swab	JCVI
1928.SRS054405.SRX020551.SRR045510	700038464 (Source)	Oral cavity	Saliva	Palatine tonsil	V3-V5	Oral swab	WUGSC
1928.SRS054405.SRX020560.SRR043631	700038464 (Source)	Oral cavity	Saliva	Palatine tonsil	V3-V5	Oral swab	WUGSC
1928.SRS054426.SRX020681.SRR048254	700102283 (Source)	Oral cavity	Saliva	Throat	V3-V5	Oral swab	BCM
1928.SRS054431.SRX020549.SRR046481	700106637 (Source)	Skin	Sebum	External ear	V3-V5	Sebum	WUGSC
1928.SRS054440.SRX020533.SRR046647	700105910 (Source)	Oral cavity	Saliva	Tongue	V3-V5	Oral swab	WUGSC
1928.SRS054441.SRX020665.SRR046296	700105435 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V3-V5	Oral swab	WUGSC
1928.SRS054461.SRX020514.SRR046766	700106259 (Source)	Colon	Feces	Colon	V3-V5	Stool	WUGSC
1928.SRS054464.SRX022234.SRR058112	700110472 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	JCVI
1928.SRS054465.SRX020685.SRR048552	700108939 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V3-V5	Oral swab	BCM
1928.SRS054475.SRX022222.SRR058085	700107226 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	JCVI
1928.SRS054477.SRX020580.SRR047128	700105715 (Source)	Skin	Sebum	Skin of nose	V3-V5	Sebum	WUGSC
1928.SRS054488.SRX020684.SRR048464	700107508 (Source)	Colon	Feces	Colon	V3-V5	Stool	BCM
1928.SRS054512.SRX020686.SRR048597	700107800 (Source)	Oral cavity	Saliva	Throat	V3-V5	Oral swab	BCM
1928.SRS054512.SRX020690.SRR048880	700107800 (Source)	Oral cavity	Saliva	Throat	V3-V5	Oral swab	BCM
1928.SRS054549.SRX020533.SRR049505	700106516 (Source)	Vagina	Mucus	Vaginal introitus	V3-V5	Mucus	WUGSC
1928.SRS054553.SRX020514.SRR046717	700103513 (Source)	Vagina	Mucus	Central vagina	V3-V5	Mucus	WUGSC
1928.SRS054558.SRX020533.SRR046675	700106528 (Source)	Oral cavity	Saliva	Palate	V3-V5	Oral swab	WUGSC
1928.SRS054559.SRX020563.SRR046400	700105602 (Source)	Oral cavity	Saliva	Gingiva	V3-V5	Oral swab	WUGSC
1928.SRS054571.SRX020530.SRR049341	700038926 (Source)	Oral cavity	Saliva	Palate	V3-V5	Oral swab	WUGSC
1928.SRS054571.SRX020576.SRR046207	700038926 (Source)	Oral cavity	Saliva	Palate	V3-V5	Oral swab	WUGSC
1928.SRS054576.SRX020531.SRR046042	700038596 (Source)	Oral cavity	Saliva	Oral cavity	V3-V5	Oral swab	WUGSC
1928.SRS054576.SRX020544.SRR045874	700038596 (Source)	Oral cavity	Saliva	Oral cavity	V3-V5	Oral swab	WUGSC
1928.SRS054588.SRX019682.SRR040942	700102448 (Source)	Oral cavity	Saliva	Buccal mucosa	V5-V3	Oral swab	BI
1928.SRS054590.SRX020514.SRR046698	700106465 (Source)	Colon	Feces	Colon	V3-V5	Stool	WUGSC
1928.SRS054608.SRX020523.SRR046413	700105087 (Source)	Colon	Feces	Colon	V3-V5	Stool	WUGSC
1928.SRS054616.SRX019681.SRR040969	700102989 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	BI
1928.SRS054619.SRX021470.SRR052699	700101817 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V5-V3	Oral swab	JCVI
1928.SRS054649.SRX020558.SRR043740	700038516 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V3-V5	Oral swab	WUGSC
1928.SRS054661.SRX020688.SRR048745	700108212 (Source)	Skin	Sebum	Skin of elbos	V3-V5	Sebum	BCM
1928.SRS054661.SRX020690.SRR048904	700108212 (Source)	Skin	Sebum	Skin of elbos	V3-V5	Sebum	BCM
1928.SRS054669.SRX020531.SRR049351	700038781 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V3-V5	Oral swab	WUGSC
1928.SRS054669.SRX020544.SRR045925	700038781 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V3-V5	Oral swab	WUGSC
1928.SRS054708.SRX022234.SRR058112	700110466 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	JCVI
1928.SRS054709.SRX022227.SRR058090	700109153 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V5-V3	Oral swab	JCVI
1928.SRS054730.SRX020688.SRR048719	700107433 (Source)	Skin	Sebum	Skin of nose	V3-V5	Sebum	BCM
1928.SRS054740.SRX020527.SRR047176	700105898 (Source)	Skin	Sebum	Skin of elbos	V3-V5	Sebum	WUGSC
1928.SRS054762.SRX022222.SRR058085	700110325 (Source)	Oral cavity	Saliva	Buccal mucosa	V5-V3	Oral swab	JCVI
1928.SRS054762.SRX022236.SRR058113	700110325 (Source)	Oral cavity	Saliva	Buccal mucosa	V5-V3	Oral swab	JCVI
1928.SRS054770.SRX020563.SRR049379	700105662 (Source)	Oral cavity	Saliva	Throat	V3-V5	Oral swab	WUGSC
1928.SRS054796.SRX020580.SRR047137	700105600 (Source)	Oral cavity	Saliva	Buccal mucosa	V3-V5	Oral swab	WUGSC
1928.SRS054800.SRX020563.SRR046399	700106085 (Source)	Skin	Sebum	Skin of nose	V3-V5	Sebum	WUGSC
1928.SRS054821.SRX020684.SRR048478	700107413 (Source)	Oral cavity	Saliva	Buccal mucosa	V3-V5	Oral swab	BCM
1928.SRS054824.SRX020514.SRR046710	700105025 (Source)	Oral cavity	Saliva	Palatine tonsil	V3-V5	Oral swab	WUGSC
1928.SRS054830.SRX022238.SRR058108	700110409 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	JCVI
1928.SRS054837.SRX019688.SRR041412	700107077 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	BI
1928.SRS054907.SRX020665.SRR046327	700105256 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V3-V5	Oral swab	WUGSC
1928.SRS054917.SRX022234.SRR058112	700109374 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	JCVI
1928.SRS054928.SRX020665.SRR046294	700105856 (Source)	Colon	Feces	Colon	V3-V5	Stool	WUGSC
1928.SRS054932.SRX022238.SRR058108	700109284 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	JCVI
1928.SRS054953.SRX020685.SRR048563	700109651 (Source)	Oral cavity	Saliva	Oral cavity	V3-V5	Oral swab	BCM
1928.SRS054954.SRX020580.SRR047150	700106679 (Source)	Oral cavity	Saliva	Throat	V3-V5	Oral swab	WUGSC
1928.SRS054970.SRX020514.SRR046735	700105140 (Source)	Oral cavity	Saliva	Throat	V3-V5	Oral swab	WUGSC
1928.SRS054989.SRX020684.SRR048489	700107437 (Source)	Vagina	Mucus	Central vagina	V3-V5	Mucus	BCM
1928.SRS055001.SRX020527.SRR047170	700105165 (Source)	Skin	Sebum	External ear	V3-V5	Sebum	WUGSC
1928.SRS055003.SRX020533.SRR046681	700106414 (Source)	Oral cavity	Saliva	Oral cavity	V3-V5	Oral swab	WUGSC
1928.SRS055007.SRX022238.SRR058108	700109500 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	JCVI
1928.SRS055028.SRX022234.SRR058112	700109855 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	JCVI
1928.SRS055034.SRX022234.SRR058112	700107242 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	JCVI
1928.SRS055039.SRX022234.SRR058112	700109806 (Source)	Skin	Sebum	Skin of nose	V5-V3	Sebum	JCVI
1928.SRS055075.SRX020527.SRR047156	700105007 (Source)	Skin	Sebum	Skin of elbos	V3-V5	Sebum	WUGSC
1928.SRS055088.SRX020687.SRR048673	700108264 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V3-V5	Oral swab	BCM
1928.SRS055113.SRX020518.SRR049617	700105644 (Source)	Vagina	Mucus	Central vagina	V3-V5	Mucus	WUGSC
1928.SRS055114.SRX022229.SRR058092	700102563 (Source)	Oral cavity	Saliva	Throat	V5-V3	Oral swab	JCVI
1928.SRS055114.SRX022242.SRR058098	700102563 (Source)	Oral cavity	Saliva	Throat	V5-V3	Oral swab	JCVI
1928.SRS055123.SRX020535.SRR044002	700106024 (Source)	Oral cavity	Saliva	Tongue	V3-V5	Oral swab	WUGSC
1928.SRS055124.SRX020531.SRR046047	700038990 (Source)	Oral cavity	Saliva	Gingiva	V3-V5	Oral swab	WUGSC
1928.SRS055124.SRX020544.SRR045913	700038990 (Source)	Oral cavity	Saliva	Gingiva	V3-V5	Oral swab	WUGSC
1928.SRS055136.SRX020686.SRR048606	700108204 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V3-V5	Oral swab	BCM
1928.SRS055137.SRX020685.SRR048532	700109582 (Source)	Colon	Feces	Colon	V3-V5	Stool	BCM
1928.SRS055141.SRX020531.SRR046036	700038763 (Source)	Oral cavity	Saliva	Oral cavity	V3-V5	Oral swab	WUGSC
1928.SRS055141.SRX020544.SRR045868	700038763 (Source)	Oral cavity	Saliva	Oral cavity	V3-V5	Oral swab	WUGSC
1928.SRS055144.SRX020529.SRR049412	700038562 (Source)	Oral cavity	Saliva	Throat	V3-V5	Oral swab	WUGSC
1928.SRS055144.SRX020547.SRR045748	700038562 (Source)	Oral cavity	Saliva	Throat	V3-V5	Oral swab	WUGSC
